lead_id,created_date,lead_source,company_size,industry,sales_rep,current_stage,mql_date,demo_booked_date,days_mql_to_demo_booked,demo_completed_date,trial_start_date,closed_date,deal_value,churned
L-3464,10/25/2025,Referral,Mid-Market (51-200),Marketing,Priya Patel,Closed Lost,10/30/2025,11/2/2025,3,11/4/2025,11/9/2025,,0,FALSE
L-3465,12/22/2025,Organic Search,SMB (11-50),Marketing,Priya Patel,Closed Lost,12/23/2025,12/30/2025,7,1/2/2026,1/9/2026,,0,FALSE
L-3466,4/5/2025,Paid Ads,Mid-Market (51-200),Logistics,Priya Patel,Lead,,,,,,,0,FALSE
L-3467,1/6/2026,Paid Ads,SMB (11-50),Marketing,Priya Patel,Lead,,,,,,,0,FALSE
L-3468,2/28/2026,Referral,Mid-Market (51-200),Logistics,Priya Patel,Closed Lost,3/4/2026,3/16/2026,12,3/18/2026,3/19/2026,,0,FALSE
L-3469,5/15/2025,LinkedIn,SMB (11-50),E-commerce,James Chen,Lead,,,,,,,0,FALSE
L-3470,9/22/2025,Paid Ads,Startup (1-10),E-commerce,James Chen,MQL,9/26/2025,,,,,,0,FALSE
L-3471,10/17/2025,Paid Ads,SMB (11-50),Marketing,Tom Wilson,Lead,,,,,,,0,FALSE
L-3472,6/16/2025,Organic Search,Startup (1-10),FinTech,Alex Thompson,MQL,6/19/2025,,,,,,0,FALSE
L-3473,5/31/2025,Cold Outreach,SMB (11-50),HealthTech,James Chen,Lead,,,,,,,0,FALSE
L-3474,2/14/2026,Organic Search,SMB (11-50),EdTech,Tom Wilson,Demo Completed,2/16/2026,2/18/2026,2,2/19/2026,,,0,FALSE
L-3475,8/20/2025,Organic Search,Enterprise (200+),SaaS,Maria Santos,Lead,,,,,,,0,FALSE
L-3476,12/5/2025,Referral,Startup (1-10),FinTech,Tom Wilson,Demo Completed,12/8/2025,12/20/2025,12,12/21/2025,,,0,FALSE
L-3477,11/5/2025,Paid Ads,Mid-Market (51-200),HealthTech,Maria Santos,Lead,,,,,,,0,FALSE
L-3478,1/15/2026,Paid Ads,Startup (1-10),HR Tech,Tom Wilson,Lead,,,,,,,0,FALSE
L-3479,4/22/2025,Cold Outreach,SMB (11-50),HealthTech,Maria Santos,Lead,,,,,,,0,FALSE
L-3480,10/27/2025,Organic Search,Startup (1-10),Marketing,James Chen,Demo Completed,10/31/2025,11/8/2025,8,11/11/2025,,,0,FALSE
L-3481,10/31/2025,Paid Ads,Enterprise (200+),EdTech,James Chen,MQL,11/3/2025,,,,,,0,FALSE
L-3482,9/9/2025,Cold Outreach,Startup (1-10),HR Tech,James Chen,Lead,,,,,,,0,FALSE
L-3483,9/15/2025,LinkedIn,Startup (1-10),EdTech,James Chen,MQL,9/19/2025,,,,,,0,FALSE
L-3484,4/24/2025,Referral,Mid-Market (51-200),FinTech,Alex Thompson,Lead,,,,,,,0,FALSE
L-3485,11/28/2025,Paid Ads,SMB (11-50),E-commerce,Tom Wilson,Demo Completed,12/1/2025,12/5/2025,4,12/5/2025,,,0,FALSE
L-3486,3/28/2026,Organic Search,Enterprise (200+),Marketing,Alex Thompson,Lead,,,,,,,0,FALSE
L-3487,2/15/2026,Organic Search,Startup (1-10),E-commerce,Maria Santos,Closed Lost,2/17/2026,2/19/2026,2,2/19/2026,2/26/2026,,0,FALSE
L-3488,8/30/2025,Organic Search,Startup (1-10),FinTech,Priya Patel,Lead,,,,,,,0,FALSE
L-3489,4/2/2025,Cold Outreach,Startup (1-10),Marketing,James Chen,Lead,,,,,,,0,FALSE
L-3490,8/25/2025,Paid Ads,Mid-Market (51-200),HealthTech,Alex Thompson,MQL,8/30/2025,,,,,,0,FALSE
L-3491,9/7/2025,Organic Search,Enterprise (200+),EdTech,Priya Patel,Demo Completed,9/9/2025,9/15/2025,6,9/17/2025,,,0,FALSE
L-3492,2/13/2026,LinkedIn,Enterprise (200+),HR Tech,James Chen,Demo Booked,2/18/2026,2/23/2026,5,,,,0,FALSE
L-3493,2/2/2026,LinkedIn,SMB (11-50),Marketing,Alex Thompson,MQL,2/5/2026,,,,,,0,FALSE
L-3494,12/28/2025,Organic Search,SMB (11-50),Logistics,Maria Santos,MQL,12/29/2025,,,,,,0,FALSE
L-3495,10/5/2025,Organic Search,SMB (11-50),E-commerce,Maria Santos,Demo Booked,10/7/2025,10/10/2025,3,,,,0,FALSE
L-3496,4/24/2025,Paid Ads,Startup (1-10),Marketing,Tom Wilson,Lead,,,,,,,0,FALSE
L-3497,7/27/2025,Paid Ads,Startup (1-10),E-commerce,James Chen,Lead,,,,,,,0,FALSE
L-3498,8/27/2025,Paid Ads,SMB (11-50),HR Tech,Maria Santos,MQL,8/28/2025,,,,,,0,FALSE
L-3499,1/10/2026,LinkedIn,Mid-Market (51-200),SaaS,Priya Patel,Closed Lost,1/14/2026,1/18/2026,4,1/21/2026,1/28/2026,,0,FALSE
L-3500,10/11/2025,LinkedIn,SMB (11-50),FinTech,Priya Patel,Lead,,,,,,,0,FALSE
L-3501,7/2/2025,Paid Ads,Mid-Market (51-200),E-commerce,Maria Santos,Lead,,,,,,,0,FALSE
L-3502,10/30/2025,Referral,Startup (1-10),SaaS,Tom Wilson,Demo Completed,11/4/2025,11/7/2025,3,11/8/2025,,,0,FALSE
L-3503,2/24/2026,Paid Ads,Startup (1-10),Marketing,Alex Thompson,Lead,,,,,,,0,FALSE
L-3504,10/23/2025,LinkedIn,SMB (11-50),FinTech,Priya Patel,Closed Lost,10/27/2025,10/30/2025,3,10/31/2025,11/6/2025,,0,FALSE
L-3505,1/13/2026,Paid Ads,SMB (11-50),Marketing,Tom Wilson,MQL,1/18/2026,,,,,,0,FALSE
L-3506,6/18/2025,Cold Outreach,Mid-Market (51-200),EdTech,Maria Santos,Lead,,,,,,,0,FALSE
L-3507,11/26/2025,Paid Ads,Startup (1-10),Logistics,James Chen,Demo Booked,11/27/2025,11/28/2025,1,,,,0,FALSE
L-3508,3/19/2026,Paid Ads,SMB (11-50),HealthTech,Maria Santos,MQL,3/22/2026,,,,,,0,FALSE
L-3509,8/11/2025,Cold Outreach,Mid-Market (51-200),EdTech,Tom Wilson,Demo Booked,8/16/2025,8/18/2025,2,,,,0,FALSE
L-3510,12/11/2025,Paid Ads,Mid-Market (51-200),EdTech,Tom Wilson,Demo Completed,12/15/2025,12/19/2025,4,12/21/2025,,,0,FALSE
L-3511,12/5/2025,Organic Search,Startup (1-10),Marketing,Maria Santos,Demo Booked,12/10/2025,12/18/2025,8,,,,0,FALSE
L-3512,11/8/2025,Paid Ads,SMB (11-50),Marketing,James Chen,Lead,,,,,,,0,FALSE
L-3513,10/25/2025,LinkedIn,Startup (1-10),FinTech,Priya Patel,Demo Completed,10/26/2025,10/27/2025,1,10/29/2025,,,0,FALSE
L-3514,8/7/2025,Paid Ads,Startup (1-10),SaaS,Priya Patel,MQL,8/9/2025,,,,,,0,FALSE
L-3515,4/2/2025,Paid Ads,SMB (11-50),FinTech,Maria Santos,Lead,,,,,,,0,FALSE
L-3516,11/22/2025,Organic Search,SMB (11-50),Logistics,Alex Thompson,Demo Completed,11/23/2025,12/3/2025,10,12/3/2025,,,0,FALSE
L-3517,10/16/2025,Referral,SMB (11-50),HR Tech,James Chen,Closed Won,10/17/2025,10/21/2025,4,10/22/2025,10/26/2025,11/23/2025,8081.41,FALSE
L-3518,8/15/2025,LinkedIn,SMB (11-50),HR Tech,James Chen,Lead,,,,,,,0,FALSE
L-3519,3/16/2026,Referral,SMB (11-50),EdTech,Alex Thompson,Churned,3/18/2026,3/22/2026,4,3/24/2026,3/29/2026,4/19/2026,14111.13,TRUE
L-3520,1/26/2026,LinkedIn,Mid-Market (51-200),Logistics,Maria Santos,Demo Booked,1/29/2026,2/2/2026,4,,,,0,FALSE
L-3521,12/13/2025,Paid Ads,SMB (11-50),SaaS,Alex Thompson,MQL,12/17/2025,,,,,,0,FALSE
L-3522,3/23/2026,LinkedIn,Mid-Market (51-200),Marketing,James Chen,Lead,,,,,,,0,FALSE
L-3523,4/27/2025,Cold Outreach,SMB (11-50),Marketing,Priya Patel,Demo Booked,4/29/2025,5/11/2025,12,,,,0,FALSE
L-3524,9/19/2025,LinkedIn,SMB (11-50),Logistics,Alex Thompson,Demo Booked,9/23/2025,10/7/2025,14,,,,0,FALSE
L-3525,11/13/2025,LinkedIn,SMB (11-50),SaaS,Alex Thompson,Lead,,,,,,,0,FALSE
L-3526,4/13/2025,LinkedIn,Mid-Market (51-200),E-commerce,Alex Thompson,Lead,,,,,,,0,FALSE
L-3527,8/18/2025,Paid Ads,SMB (11-50),FinTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-3528,2/23/2026,LinkedIn,SMB (11-50),EdTech,James Chen,Lead,,,,,,,0,FALSE
L-3529,8/22/2025,Paid Ads,Startup (1-10),HR Tech,Alex Thompson,Lead,,,,,,,0,FALSE
L-3530,4/4/2025,Cold Outreach,Mid-Market (51-200),HR Tech,Tom Wilson,Lead,,,,,,,0,FALSE
L-3531,1/23/2026,Organic Search,Startup (1-10),EdTech,Priya Patel,Demo Booked,1/28/2026,2/1/2026,4,,,,0,FALSE
L-3532,11/30/2025,Organic Search,Mid-Market (51-200),Marketing,Maria Santos,Closed Lost,12/2/2025,12/5/2025,3,12/8/2025,12/15/2025,,0,FALSE
L-3533,6/12/2025,Paid Ads,Startup (1-10),HealthTech,Maria Santos,Demo Completed,6/17/2025,6/21/2025,4,6/23/2025,,,0,FALSE
L-3534,11/8/2025,Organic Search,Mid-Market (51-200),Marketing,Priya Patel,Demo Booked,11/10/2025,11/12/2025,2,,,,0,FALSE
L-3535,6/15/2025,Referral,Startup (1-10),EdTech,Tom Wilson,Closed Lost,6/20/2025,6/25/2025,5,6/28/2025,7/2/2025,,0,FALSE
L-3536,10/18/2025,Paid Ads,Mid-Market (51-200),EdTech,Maria Santos,Demo Completed,10/23/2025,10/27/2025,4,10/28/2025,,,0,FALSE
L-3537,8/7/2025,LinkedIn,Startup (1-10),HealthTech,Alex Thompson,Demo Completed,8/10/2025,8/19/2025,9,8/20/2025,,,0,FALSE
L-3538,10/27/2025,Paid Ads,Mid-Market (51-200),EdTech,James Chen,Closed Lost,10/31/2025,11/4/2025,4,11/7/2025,11/8/2025,,0,FALSE
L-3539,2/2/2026,Cold Outreach,SMB (11-50),HealthTech,James Chen,MQL,2/6/2026,,,,,,0,FALSE
L-3540,12/8/2025,LinkedIn,SMB (11-50),E-commerce,James Chen,Demo Booked,12/11/2025,12/17/2025,6,,,,0,FALSE
L-3541,11/15/2025,Cold Outreach,Startup (1-10),Logistics,Tom Wilson,MQL,11/20/2025,,,,,,0,FALSE
L-3542,2/23/2026,Paid Ads,SMB (11-50),FinTech,Priya Patel,MQL,2/24/2026,,,,,,0,FALSE
L-3543,7/14/2025,Paid Ads,SMB (11-50),HR Tech,Tom Wilson,Lead,,,,,,,0,FALSE
L-3544,7/10/2025,Referral,SMB (11-50),Marketing,Tom Wilson,Lead,,,,,,,0,FALSE
L-3545,7/19/2025,Paid Ads,SMB (11-50),EdTech,Priya Patel,MQL,7/22/2025,,,,,,0,FALSE
L-3546,2/12/2026,Referral,Startup (1-10),Marketing,Alex Thompson,Demo Completed,2/14/2026,2/15/2026,1,2/16/2026,,,0,FALSE
L-3547,5/13/2025,LinkedIn,Mid-Market (51-200),Marketing,James Chen,Demo Booked,5/18/2025,5/27/2025,9,,,,0,FALSE
L-3548,7/20/2025,Organic Search,Mid-Market (51-200),EdTech,Tom Wilson,MQL,7/22/2025,,,,,,0,FALSE
L-3549,4/3/2025,Paid Ads,Mid-Market (51-200),EdTech,Priya Patel,Lead,,,,,,,0,FALSE
L-3550,10/3/2025,LinkedIn,Startup (1-10),FinTech,Maria Santos,MQL,10/4/2025,,,,,,0,FALSE
L-3551,7/10/2025,Referral,SMB (11-50),Logistics,Priya Patel,MQL,7/15/2025,,,,,,0,FALSE
L-3552,8/14/2025,Paid Ads,Startup (1-10),Logistics,Alex Thompson,Lead,,,,,,,0,FALSE
L-3553,8/19/2025,Cold Outreach,Startup (1-10),HealthTech,Alex Thompson,Lead,,,,,,,0,FALSE
L-3554,6/23/2025,LinkedIn,Mid-Market (51-200),HR Tech,James Chen,MQL,6/25/2025,,,,,,0,FALSE
L-3555,9/15/2025,Referral,SMB (11-50),HealthTech,Tom Wilson,Demo Completed,9/18/2025,9/19/2025,1,9/22/2025,,,0,FALSE
L-3556,6/3/2025,Paid Ads,Enterprise (200+),Marketing,Tom Wilson,Lead,,,,,,,0,FALSE
L-3557,8/31/2025,Paid Ads,Startup (1-10),FinTech,Alex Thompson,Demo Completed,9/4/2025,9/16/2025,12,9/19/2025,,,0,FALSE
L-3558,9/16/2025,Organic Search,SMB (11-50),E-commerce,Alex Thompson,Closed Lost,9/19/2025,9/29/2025,10,10/2/2025,10/8/2025,,0,FALSE
L-3559,1/26/2026,Organic Search,Startup (1-10),Marketing,James Chen,Demo Completed,1/27/2026,1/29/2026,2,2/1/2026,,,0,FALSE
L-3560,9/21/2025,LinkedIn,Mid-Market (51-200),HealthTech,Alex Thompson,Demo Booked,9/23/2025,9/24/2025,1,,,,0,FALSE
L-3561,12/13/2025,LinkedIn,SMB (11-50),Marketing,Alex Thompson,MQL,12/14/2025,,,,,,0,FALSE
L-3562,1/9/2026,Paid Ads,Mid-Market (51-200),Marketing,Tom Wilson,MQL,1/10/2026,,,,,,0,FALSE
L-3563,8/26/2025,LinkedIn,Mid-Market (51-200),E-commerce,Alex Thompson,Demo Booked,8/29/2025,9/1/2025,3,,,,0,FALSE
L-3564,3/24/2026,Organic Search,SMB (11-50),EdTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-3565,12/18/2025,Cold Outreach,SMB (11-50),EdTech,Tom Wilson,MQL,12/19/2025,,,,,,0,FALSE
L-3566,9/16/2025,LinkedIn,Mid-Market (51-200),HR Tech,Priya Patel,MQL,9/20/2025,,,,,,0,FALSE
L-3567,8/24/2025,Cold Outreach,Startup (1-10),E-commerce,Alex Thompson,Lead,,,,,,,0,FALSE
L-3568,8/26/2025,Paid Ads,Startup (1-10),HR Tech,James Chen,Lead,,,,,,,0,FALSE
L-3569,4/20/2025,LinkedIn,Startup (1-10),HR Tech,Tom Wilson,MQL,4/21/2025,,,,,,0,FALSE
L-3570,9/6/2025,LinkedIn,Enterprise (200+),Marketing,Tom Wilson,Demo Completed,9/10/2025,9/13/2025,3,9/15/2025,,,0,FALSE
L-3571,10/4/2025,Referral,SMB (11-50),E-commerce,Alex Thompson,MQL,10/7/2025,,,,,,0,FALSE
L-3572,8/13/2025,Cold Outreach,Mid-Market (51-200),Logistics,Priya Patel,Lead,,,,,,,0,FALSE
L-3573,6/18/2025,LinkedIn,SMB (11-50),HealthTech,James Chen,Demo Booked,6/22/2025,6/28/2025,6,,,,0,FALSE
L-3574,5/23/2025,Cold Outreach,Mid-Market (51-200),SaaS,Alex Thompson,Lead,,,,,,,0,FALSE
L-3575,8/23/2025,Cold Outreach,Mid-Market (51-200),FinTech,Alex Thompson,Lead,,,,,,,0,FALSE
L-3576,9/30/2025,Paid Ads,Startup (1-10),Marketing,Alex Thompson,Lead,,,,,,,0,FALSE
L-3577,6/2/2025,Paid Ads,Mid-Market (51-200),Logistics,James Chen,MQL,6/7/2025,,,,,,0,FALSE
L-3578,10/30/2025,Referral,Startup (1-10),HR Tech,Priya Patel,Closed Lost,11/4/2025,11/7/2025,3,11/7/2025,11/11/2025,,0,FALSE
L-3579,10/7/2025,Paid Ads,Startup (1-10),HR Tech,Maria Santos,Lead,,,,,,,0,FALSE
L-3580,2/15/2026,Referral,SMB (11-50),E-commerce,Maria Santos,Demo Booked,2/19/2026,2/21/2026,2,,,,0,FALSE
L-3581,3/9/2026,LinkedIn,SMB (11-50),SaaS,Maria Santos,Lead,,,,,,,0,FALSE
L-3582,5/16/2025,Paid Ads,SMB (11-50),EdTech,Maria Santos,MQL,5/19/2025,,,,,,0,FALSE
L-3583,10/7/2025,Organic Search,SMB (11-50),HealthTech,Maria Santos,Lead,,,,,,,0,FALSE
L-3584,4/17/2025,Paid Ads,Startup (1-10),Marketing,Maria Santos,Lead,,,,,,,0,FALSE
L-3585,1/18/2026,Paid Ads,Mid-Market (51-200),SaaS,James Chen,MQL,1/22/2026,,,,,,0,FALSE
L-3586,1/12/2026,Paid Ads,Startup (1-10),SaaS,Tom Wilson,Lead,,,,,,,0,FALSE
L-3587,12/29/2025,Organic Search,Enterprise (200+),HealthTech,Tom Wilson,Demo Booked,1/3/2026,1/7/2026,4,,,,0,FALSE
L-3588,6/9/2025,LinkedIn,SMB (11-50),SaaS,Alex Thompson,Lead,,,,,,,0,FALSE
L-3589,8/29/2025,Organic Search,Startup (1-10),HealthTech,James Chen,Demo Booked,9/2/2025,9/6/2025,4,,,,0,FALSE
L-3590,2/26/2026,Paid Ads,Mid-Market (51-200),Marketing,Priya Patel,Lead,,,,,,,0,FALSE
L-3591,11/9/2025,LinkedIn,Mid-Market (51-200),HR Tech,Tom Wilson,Demo Completed,11/13/2025,11/16/2025,3,11/19/2025,,,0,FALSE
L-3592,10/16/2025,LinkedIn,Startup (1-10),E-commerce,Alex Thompson,Demo Completed,10/17/2025,10/28/2025,11,10/30/2025,,,0,FALSE
L-3593,9/7/2025,LinkedIn,SMB (11-50),Logistics,Priya Patel,Lead,,,,,,,0,FALSE
L-3594,1/24/2026,Paid Ads,Startup (1-10),E-commerce,Priya Patel,Lead,,,,,,,0,FALSE
L-3595,1/27/2026,LinkedIn,Enterprise (200+),Logistics,Alex Thompson,MQL,1/31/2026,,,,,,0,FALSE
L-3596,7/3/2025,LinkedIn,Startup (1-10),HealthTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-3597,8/15/2025,Organic Search,Mid-Market (51-200),SaaS,James Chen,Closed Lost,8/19/2025,8/20/2025,1,8/22/2025,8/26/2025,,0,FALSE
L-3598,3/28/2026,Paid Ads,SMB (11-50),HR Tech,Alex Thompson,Lead,,,,,,,0,FALSE
L-3599,8/14/2025,Organic Search,SMB (11-50),SaaS,Maria Santos,Lead,,,,,,,0,FALSE
L-3600,3/6/2026,Paid Ads,SMB (11-50),EdTech,Priya Patel,MQL,3/9/2026,,,,,,0,FALSE
L-3601,9/28/2025,Organic Search,SMB (11-50),FinTech,Maria Santos,MQL,9/30/2025,,,,,,0,FALSE
L-3602,2/22/2026,Referral,SMB (11-50),Logistics,Alex Thompson,Churned,2/27/2026,3/3/2026,4,3/6/2026,3/10/2026,3/25/2026,15595.63,TRUE
L-3603,8/7/2025,Paid Ads,Startup (1-10),Logistics,Priya Patel,MQL,8/8/2025,,,,,,0,FALSE
L-3604,5/18/2025,Paid Ads,Startup (1-10),HealthTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-3605,10/27/2025,Organic Search,Mid-Market (51-200),FinTech,Alex Thompson,Demo Completed,10/28/2025,10/31/2025,3,11/2/2025,,,0,FALSE
L-3606,10/28/2025,Cold Outreach,Mid-Market (51-200),HR Tech,Priya Patel,Lead,,,,,,,0,FALSE
L-3607,6/5/2025,Paid Ads,Mid-Market (51-200),FinTech,Alex Thompson,Demo Booked,6/10/2025,6/15/2025,5,,,,0,FALSE
L-3608,4/20/2025,Organic Search,Enterprise (200+),HR Tech,Maria Santos,MQL,4/22/2025,,,,,,0,FALSE
L-3609,10/26/2025,Organic Search,SMB (11-50),Marketing,Tom Wilson,Closed Lost,10/31/2025,11/2/2025,2,11/5/2025,11/6/2025,,0,FALSE
L-3610,9/7/2025,Paid Ads,Enterprise (200+),SaaS,Maria Santos,Lead,,,,,,,0,FALSE
L-3611,7/23/2025,Paid Ads,SMB (11-50),EdTech,Maria Santos,Closed Lost,7/24/2025,7/26/2025,2,7/29/2025,8/5/2025,,0,FALSE
L-3612,6/19/2025,LinkedIn,Startup (1-10),HR Tech,James Chen,Demo Booked,6/21/2025,6/23/2025,2,,,,0,FALSE
L-3613,4/23/2025,Paid Ads,SMB (11-50),EdTech,Priya Patel,MQL,4/25/2025,,,,,,0,FALSE
L-3614,4/12/2025,Cold Outreach,Enterprise (200+),EdTech,Tom Wilson,Lead,,,,,,,0,FALSE
L-3615,6/16/2025,Paid Ads,SMB (11-50),EdTech,Alex Thompson,MQL,6/18/2025,,,,,,0,FALSE
L-3616,6/13/2025,Referral,SMB (11-50),HR Tech,Maria Santos,Closed Lost,6/16/2025,6/26/2025,10,6/29/2025,6/30/2025,,0,FALSE
L-3617,7/1/2025,Paid Ads,SMB (11-50),HealthTech,Maria Santos,Demo Completed,7/6/2025,7/18/2025,12,7/19/2025,,,0,FALSE
L-3618,4/9/2025,Organic Search,Mid-Market (51-200),SaaS,James Chen,Demo Booked,4/12/2025,4/26/2025,14,,,,0,FALSE
L-3619,11/13/2025,LinkedIn,SMB (11-50),HR Tech,Maria Santos,Closed Lost,11/15/2025,11/16/2025,1,11/17/2025,11/20/2025,,0,FALSE
L-3620,1/19/2026,Organic Search,SMB (11-50),EdTech,Maria Santos,Demo Completed,1/20/2026,1/30/2026,10,1/30/2026,,,0,FALSE
L-3621,10/18/2025,Paid Ads,SMB (11-50),SaaS,Alex Thompson,Lead,,,,,,,0,FALSE
L-3622,7/31/2025,LinkedIn,Startup (1-10),Logistics,James Chen,MQL,8/4/2025,,,,,,0,FALSE
L-3623,4/2/2025,Organic Search,SMB (11-50),HR Tech,Maria Santos,MQL,4/7/2025,,,,,,0,FALSE
L-3624,11/17/2025,Paid Ads,Mid-Market (51-200),Marketing,James Chen,Lead,,,,,,,0,FALSE
L-3625,4/6/2025,Paid Ads,Mid-Market (51-200),HealthTech,Priya Patel,Lead,,,,,,,0,FALSE
L-3626,9/22/2025,LinkedIn,SMB (11-50),HealthTech,James Chen,Lead,,,,,,,0,FALSE
L-3627,2/16/2026,LinkedIn,Startup (1-10),SaaS,James Chen,Lead,,,,,,,0,FALSE
L-3628,12/27/2025,LinkedIn,Startup (1-10),EdTech,Priya Patel,MQL,12/31/2025,,,,,,0,FALSE
L-3629,7/31/2025,Organic Search,SMB (11-50),HealthTech,Priya Patel,Lead,,,,,,,0,FALSE
L-3630,3/18/2026,LinkedIn,Startup (1-10),HealthTech,Maria Santos,MQL,3/21/2026,,,,,,0,FALSE
L-3631,2/28/2026,Organic Search,Mid-Market (51-200),SaaS,James Chen,Demo Completed,3/5/2026,3/14/2026,9,3/16/2026,,,0,FALSE
L-3632,6/16/2025,Paid Ads,SMB (11-50),Marketing,Alex Thompson,Lead,,,,,,,0,FALSE
L-3633,4/11/2025,Paid Ads,Startup (1-10),EdTech,Priya Patel,Lead,,,,,,,0,FALSE
L-3634,1/21/2026,LinkedIn,Enterprise (200+),EdTech,Maria Santos,MQL,1/23/2026,,,,,,0,FALSE
L-3635,6/15/2025,Organic Search,Enterprise (200+),EdTech,Priya Patel,Lead,,,,,,,0,FALSE
L-3636,4/14/2025,LinkedIn,SMB (11-50),E-commerce,Priya Patel,Lead,,,,,,,0,FALSE
L-3637,6/2/2025,Cold Outreach,Mid-Market (51-200),Logistics,Maria Santos,Lead,,,,,,,0,FALSE
L-3638,2/5/2026,Organic Search,Mid-Market (51-200),HealthTech,Maria Santos,Lead,,,,,,,0,FALSE
L-3639,2/27/2026,LinkedIn,SMB (11-50),FinTech,Tom Wilson,MQL,3/2/2026,,,,,,0,FALSE
L-3640,4/26/2025,Paid Ads,SMB (11-50),HR Tech,Maria Santos,Lead,,,,,,,0,FALSE
L-3641,12/27/2025,Cold Outreach,SMB (11-50),Logistics,James Chen,MQL,1/1/2026,,,,,,0,FALSE
L-3642,8/21/2025,LinkedIn,Mid-Market (51-200),FinTech,Maria Santos,Lead,,,,,,,0,FALSE
L-3643,5/24/2025,Organic Search,Mid-Market (51-200),E-commerce,Maria Santos,MQL,5/28/2025,,,,,,0,FALSE
L-3644,11/9/2025,LinkedIn,SMB (11-50),Logistics,Alex Thompson,Demo Completed,11/13/2025,11/16/2025,3,11/16/2025,,,0,FALSE
L-3645,7/14/2025,LinkedIn,Startup (1-10),EdTech,Maria Santos,MQL,7/16/2025,,,,,,0,FALSE
L-3646,12/28/2025,LinkedIn,SMB (11-50),HR Tech,Alex Thompson,Lead,,,,,,,0,FALSE
L-3647,9/30/2025,Referral,SMB (11-50),FinTech,Priya Patel,MQL,10/4/2025,,,,,,0,FALSE
L-3648,7/6/2025,LinkedIn,Mid-Market (51-200),Logistics,Priya Patel,MQL,7/7/2025,,,,,,0,FALSE
L-3649,12/17/2025,LinkedIn,SMB (11-50),HR Tech,Alex Thompson,Demo Completed,12/20/2025,12/30/2025,10,1/1/2026,,,0,FALSE
L-3650,2/4/2026,Paid Ads,SMB (11-50),EdTech,Priya Patel,Lead,,,,,,,0,FALSE
L-3651,4/19/2025,Organic Search,Startup (1-10),EdTech,James Chen,Lead,,,,,,,0,FALSE
L-3652,11/5/2025,Referral,Startup (1-10),Logistics,Alex Thompson,Closed Lost,11/6/2025,11/10/2025,4,11/11/2025,11/13/2025,,0,FALSE
L-3653,7/20/2025,Paid Ads,Startup (1-10),HR Tech,Tom Wilson,MQL,7/24/2025,,,,,,0,FALSE
L-3654,7/28/2025,Organic Search,Mid-Market (51-200),HR Tech,Alex Thompson,Closed Won,7/31/2025,8/2/2025,2,8/5/2025,8/10/2025,8/22/2025,34755.92,FALSE
L-3655,6/2/2025,LinkedIn,SMB (11-50),Marketing,Alex Thompson,MQL,6/7/2025,,,,,,0,FALSE
L-3656,11/12/2025,LinkedIn,Startup (1-10),SaaS,Maria Santos,Closed Lost,11/17/2025,11/18/2025,1,11/21/2025,11/28/2025,,0,FALSE
L-3657,12/4/2025,Paid Ads,SMB (11-50),HR Tech,Priya Patel,Lead,,,,,,,0,FALSE
L-3658,6/4/2025,Organic Search,SMB (11-50),SaaS,Maria Santos,Lead,,,,,,,0,FALSE
L-3659,8/5/2025,Paid Ads,Mid-Market (51-200),SaaS,Alex Thompson,Demo Booked,8/6/2025,8/9/2025,3,,,,0,FALSE
L-3660,2/11/2026,Paid Ads,Enterprise (200+),E-commerce,Maria Santos,MQL,2/12/2026,,,,,,0,FALSE
L-3661,2/24/2026,Paid Ads,SMB (11-50),EdTech,Priya Patel,Demo Completed,2/28/2026,3/3/2026,3,3/6/2026,,,0,FALSE
L-3662,4/9/2025,LinkedIn,Enterprise (200+),EdTech,Alex Thompson,Closed Lost,4/12/2025,4/21/2025,9,4/21/2025,4/23/2025,,0,FALSE
L-3663,7/8/2025,LinkedIn,SMB (11-50),Marketing,Tom Wilson,Demo Booked,7/13/2025,7/19/2025,6,,,,0,FALSE
L-3664,2/13/2026,Organic Search,Mid-Market (51-200),Logistics,Tom Wilson,MQL,2/15/2026,,,,,,0,FALSE
L-3665,11/16/2025,LinkedIn,Mid-Market (51-200),SaaS,Alex Thompson,Lead,,,,,,,0,FALSE
L-3666,5/16/2025,Paid Ads,SMB (11-50),HealthTech,Maria Santos,Demo Completed,5/20/2025,5/22/2025,2,5/22/2025,,,0,FALSE
L-3667,7/5/2025,LinkedIn,Startup (1-10),E-commerce,Priya Patel,MQL,7/8/2025,,,,,,0,FALSE
L-3668,6/3/2025,Paid Ads,Enterprise (200+),FinTech,James Chen,Lead,,,,,,,0,FALSE
L-3669,3/30/2026,Paid Ads,Startup (1-10),Logistics,Tom Wilson,Lead,,,,,,,0,FALSE
L-3670,12/7/2025,Paid Ads,Startup (1-10),Marketing,Maria Santos,Lead,,,,,,,0,FALSE
L-3671,8/20/2025,Paid Ads,SMB (11-50),Marketing,James Chen,MQL,8/21/2025,,,,,,0,FALSE
L-3672,3/17/2026,LinkedIn,Enterprise (200+),Marketing,Priya Patel,Demo Booked,3/18/2026,3/20/2026,2,,,,0,FALSE
